experiment,model,seed,train_size_run1,test_size_run1,training_seconds_run1,inference_seconds_run1,preprocessing_run1,parameters_run1,accuracy_run1,balanced_accuracy_run1,precision_run1,recall_run1,specificity_run1,f1_run1,mcc_run1,roc_auc_run1,pr_auc_run1,tn_run1,fp_run1,fn_run1,tp_run1,author_printed_recall_run1,author_printed_precision_run1,author_printed_balanced_accuracy_run1,author_printed_f1_run1,train_size_run2,test_size_run2,training_seconds_run2,inference_seconds_run2,preprocessing_run2,parameters_run2,accuracy_run2,balanced_accuracy_run2,precision_run2,recall_run2,specificity_run2,f1_run2,mcc_run2,roc_auc_run2,pr_auc_run2,tn_run2,fp_run2,fn_run2,tp_run2,author_printed_recall_run2,author_printed_precision_run2,author_printed_balanced_accuracy_run2,author_printed_f1_run2,accuracy_delta,balanced_accuracy_delta,precision_delta,recall_delta,specificity_delta,f1_delta,mcc_delta,roc_auc_delta,pr_auc_delta
B_author_cleaned_MCC_grid,SVM,4,271,68,0.0018465000002834,0.0006021669996698,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.8823529411764706,0.986159169550173,0.9853364082009858,32,2,2,32,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,271,68,0.0017465409982833,0.0005572500012931,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.8823529411764706,0.986159169550173,0.9853364082009858,32,2,2,32,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_author_cleaned_MCC_grid,SVM,5,271,68,0.0014647079997303,0.0008079159997578,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.8970588235294118,0.8970588235294117,0.8857142857142857,0.9117647058823528,0.8823529411764706,0.8985507246376812,0.7944613465542747,0.976643598615917,0.9772946248103948,30,4,3,31,0.9090909090909092,0.8823529411764706,0.8974025974025974,0.8955223880597015,271,68,0.0016636670043226,0.0004870000047958,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.8970588235294118,0.8970588235294117,0.8857142857142857,0.9117647058823528,0.8823529411764706,0.8985507246376812,0.7944613465542747,0.976643598615917,0.9772946248103948,30,4,3,31,0.9090909090909092,0.8823529411764706,0.8974025974025974,0.8955223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_author_cleaned_MCC_grid,SVM,6,271,68,0.0017594579994693,0.0005843750004714,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9411764705882352,0.9411255411255413,0.9393939393939394,0.9393939393939394,0.9428571428571428,0.9393939393939394,0.8822510822510823,0.9878787878787878,0.9896947415329768,33,2,2,31,0.9428571428571428,0.9428571428571428,0.9411255411255413,0.9428571428571428,271,68,0.0018144170026062,0.0005766659960499,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9411764705882352,0.9411255411255413,0.9393939393939394,0.9393939393939394,0.9428571428571428,0.9393939393939394,0.8822510822510823,0.9878787878787878,0.9896947415329768,33,2,2,31,0.9428571428571428,0.9428571428571428,0.9411255411255413,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_author_cleaned_MCC_grid,SVM,7,271,68,0.001616833999833,0.0005601670000032,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9264705882352942,0.925974025974026,0.9375,0.9090909090909092,0.9428571428571428,0.9230769230769232,0.8530566380408909,0.9826839826839826,0.980980176987986,33,2,3,30,0.9166666666666666,0.9428571428571428,0.9270833333333331,0.9295774647887324,271,68,0.0016032079947763,0.0005545419990085,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9264705882352942,0.925974025974026,0.9375,0.9090909090909092,0.9428571428571428,0.9230769230769232,0.8530566380408909,0.9826839826839826,0.980980176987986,33,2,3,30,0.9166666666666666,0.9428571428571428,0.9270833333333331,0.9295774647887324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_author_cleaned_MCC_grid,SVM,8,271,68,0.0018120830000043,0.0005773330003648,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38,0,0,30,1.0,1.0,1.0,1.0,271,68,0.0018313339969608,0.000600667000981,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_author_cleaned_MCC_grid,SVM,9,271,68,0.0017824169999585,0.0007531249993917,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9705882352941176,0.9743589743589745,1.0,0.9487179487179488,1.0,0.9736842105263158,0.94207767149171,0.995579133510168,0.996957326116539,29,0,2,37,0.935483870967742,1.0,0.967741935483871,0.9666666666666668,271,68,0.0016685000009601,0.0005628750004689,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9705882352941176,0.9743589743589745,1.0,0.9487179487179488,1.0,0.9736842105263158,0.94207767149171,0.995579133510168,0.996957326116539,29,0,2,37,0.935483870967742,1.0,0.967741935483871,0.9666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_independent_ESM_CleanLab_code_grid,SVM,0,282,71,0.0019357500004844,0.0007238329999381,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.971830985915493,0.9714285714285714,0.9473684210526316,1.0,0.9428571428571428,0.972972972972973,0.9451100902576202,0.9968253968253968,0.9968670000532746,33,2,0,36,1.0,0.9428571428571428,0.9736842105263156,0.9705882352941176,282,71,0.002094625000609,0.0008161660007317,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.971830985915493,0.9714285714285714,0.9473684210526316,1.0,0.9428571428571428,0.972972972972973,0.9451100902576202,0.9968253968253968,0.9968670000532746,33,2,0,36,1.0,0.9428571428571428,0.9736842105263156,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_independent_ESM_CleanLab_code_grid,SVM,1,282,71,0.0017997500008277,0.0006419580004148,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9295774647887324,0.9300476947535772,0.9142857142857144,0.9411764705882352,0.918918918918919,0.927536231884058,0.8594125030243371,0.981717011128776,0.9813186022481952,34,3,2,32,0.9444444444444444,0.918918918918919,0.9293650793650794,0.9315068493150684,282,71,0.0017917919976753,0.0006457909985329,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9295774647887324,0.9300476947535772,0.9142857142857144,0.9411764705882352,0.918918918918919,0.927536231884058,0.8594125030243371,0.981717011128776,0.9813186022481952,34,3,2,32,0.9444444444444444,0.918918918918919,0.9293650793650794,0.9315068493150684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_independent_ESM_CleanLab_code_grid,SVM,2,282,71,0.0019091249996563,0.0007071250001899,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9577464788732394,0.9588709677419356,0.9743589743589745,0.95,0.967741935483871,0.9620253164556962,0.9147957258407708,0.9951612903225806,0.9965972222222224,30,1,2,38,0.9375,0.967741935483871,0.9559294871794872,0.9523809523809524,282,71,0.0018734159966697,0.0007092500018188,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9577464788732394,0.9588709677419356,0.9743589743589745,0.95,0.967741935483871,0.9620253164556962,0.9147957258407708,0.9951612903225806,0.9965972222222224,30,1,2,38,0.9375,0.967741935483871,0.9559294871794872,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_independent_ESM_CleanLab_code_grid,SVM,3,282,71,0.0018907909998233,0.000672791999932,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.943661971830986,0.9472591362126246,0.9,0.9642857142857144,0.9302325581395348,0.9310344827586208,0.8850135176047221,0.994186046511628,0.9915297042064878,40,3,1,27,0.975609756097561,0.9302325581395348,0.9378048780487804,0.9523809523809524,282,71,0.0019851249962812,0.000703625002643,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.943661971830986,0.9472591362126246,0.9,0.9642857142857144,0.9302325581395348,0.9310344827586208,0.8850135176047221,0.994186046511628,0.9915297042064878,40,3,1,27,0.975609756097561,0.9302325581395348,0.9378048780487804,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_independent_ESM_CleanLab_code_grid,SVM,4,282,71,0.0018227079999633,0.0006844579993412,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.943661971830986,0.9393939393939394,0.9047619047619048,1.0,0.8787878787878788,0.95,0.8916803211318477,0.9992025518341308,0.9993252361673411,29,4,0,38,1.0,0.8787878787878788,0.9523809523809524,0.935483870967742,282,71,0.001897000001918,0.0006805830053053,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.943661971830986,0.9393939393939394,0.9047619047619048,1.0,0.8787878787878788,0.95,0.8916803211318477,0.9992025518341308,0.9993252361673411,29,4,0,38,1.0,0.8787878787878788,0.9523809523809524,0.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_independent_ESM_CleanLab_code_grid,SVM,5,282,71,0.0017929579998963,0.0006727079999109,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9577464788732394,0.9559294871794872,0.967741935483871,0.9375,0.9743589743589745,0.9523809523809524,0.9147957258407708,0.9951923076923076,0.9938330789847666,38,1,2,30,0.95,0.9743589743589745,0.9588709677419356,0.9620253164556962,282,71,0.0017967499952646,0.0006797919995733,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9577464788732394,0.9559294871794872,0.967741935483871,0.9375,0.9743589743589745,0.9523809523809524,0.9147957258407708,0.9951923076923076,0.9938330789847666,38,1,2,30,0.95,0.9743589743589745,0.9588709677419356,0.9620253164556962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_independent_ESM_CleanLab_code_grid,SVM,6,282,71,0.0016123750001497,0.0006587080006283,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9577464788732394,0.9605263157894736,0.9166666666666666,1.0,0.9210526315789472,0.9565217391304348,0.9188570321949086,0.992822966507177,0.9918680508727082,35,3,0,33,1.0,0.9210526315789472,0.9583333333333331,0.958904109589041,282,71,0.00176300000021,0.0006802919961046,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9577464788732394,0.9605263157894736,0.9166666666666666,1.0,0.9210526315789472,0.9565217391304348,0.9188570321949086,0.992822966507177,0.9918680508727082,35,3,0,33,1.0,0.9210526315789472,0.9583333333333331,0.958904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_independent_ESM_CleanLab_code_grid,SVM,7,282,71,0.0018438330007484,0.0006537919998663,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9154929577464788,0.9213709677419356,0.8571428571428571,0.967741935483871,0.875,0.9090909090909092,0.8360267532841645,0.9943548387096774,0.9934038617181176,35,5,1,30,0.9722222222222222,0.875,0.9146825396825397,0.9210526315789472,282,71,0.0018168749957112,0.000632957999187,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9154929577464788,0.9213709677419356,0.8571428571428571,0.967741935483871,0.875,0.9090909090909092,0.8360267532841645,0.9943548387096774,0.9934038617181176,35,5,1,30,0.9722222222222222,0.875,0.9146825396825397,0.9210526315789472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_independent_ESM_CleanLab_code_grid,SVM,8,282,71,0.0017155420000563,0.000657499999761,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9577464788732394,0.9587339743589745,0.9393939393939394,0.96875,0.9487179487179488,0.953846153846154,0.9152704175414588,0.9935897435897436,0.9921014772531648,37,2,1,31,0.9736842105263158,0.9487179487179488,0.9565390749601276,0.961038961038961,282,71,0.0017857499988167,0.0006992499984335,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9577464788732394,0.9587339743589745,0.9393939393939394,0.96875,0.9487179487179488,0.953846153846154,0.9152704175414588,0.9935897435897436,0.9921014772531648,37,2,1,31,0.9736842105263158,0.9487179487179488,0.9565390749601276,0.961038961038961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_independent_ESM_CleanLab_code_grid,SVM,9,282,71,0.0017665420000412,0.0006525830003738,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9859154929577464,0.9861111111111112,1.0,0.9722222222222222,1.0,0.9859154929577464,0.9722222222222222,0.9992063492063492,0.9992492492492492,35,0,1,35,0.9722222222222222,1.0,0.9861111111111112,0.9859154929577464,282,71,0.0018018750051851,0.0006584580041817,none,"{""C"": 5, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 7, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9859154929577464,0.9861111111111112,1.0,0.9722222222222222,1.0,0.9859154929577464,0.9722222222222222,0.9992063492063492,0.9992492492492492,35,0,1,35,0.9722222222222222,1.0,0.9861111111111112,0.9859154929577464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D_author_LSTM_split42_harness_seed0,LSTM,42,271,68,2.8077405000003637,0.1713470000004235,"reshape (n,320) -> (n,1,320)",LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed0,0.9264705882352942,0.9268398268398268,0.9411764705882352,0.9142857142857144,0.9393939393939394,0.927536231884058,0.8533103351879247,0.9584415584415584,0.9215535246199372,31,2,3,32,0.9117647058823528,0.9393939393939394,0.9264705882352942,0.9253731343283582,271,68,3.0170049579974147,0.2000472919971798,"reshape (n,320) -> (n,1,320)",LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed0,0.9264705882352942,0.9268398268398268,0.9411764705882352,0.9142857142857144,0.9393939393939394,0.927536231884058,0.8533103351879247,0.9584415584415584,0.9215535246199372,31,2,3,32,0.9117647058823528,0.9393939393939394,0.9264705882352942,0.9253731343283582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E_independent_LSTM_10_splits,LSTM,0,271,68,2.760239041999739,0.168462291000651,"reshape (n,320) -> (n,1,320)",LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed0,0.9264705882352942,0.9245858761987794,0.9210526315789472,0.945945945945946,0.9032258064516128,0.9333333333333332,0.8517748687584299,0.989537925021796,0.991566629801924,28,3,2,35,0.9333333333333332,0.9032258064516128,0.9271929824561403,0.918032786885246,271,68,3.0009141249975073,0.1876645840020501,"reshape (n,320) -> (n,1,320)",LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed0,0.9264705882352942,0.9245858761987794,0.9210526315789472,0.945945945945946,0.9032258064516128,0.9333333333333332,0.8517748687584299,0.989537925021796,0.991566629801924,28,3,2,35,0.9333333333333332,0.9032258064516128,0.9271929824561403,0.918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E_independent_LSTM_10_splits,LSTM,1,271,68,2.76355679199969,0.1701022079996619,"reshape (n,320) -> (n,1,320)",LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed1,0.9264705882352942,0.9272013949433304,0.90625,0.935483870967742,0.918918918918919,0.9206349206349206,0.8525466008813926,0.98256320836966,0.9722703697090442,34,3,2,29,0.9444444444444444,0.918918918918919,0.9253472222222222,0.9315068493150684,271,68,2.995043958995666,0.1867739580047782,"reshape (n,320) -> (n,1,320)",LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed1,0.9264705882352942,0.9272013949433304,0.90625,0.935483870967742,0.918918918918919,0.9206349206349206,0.8525466008813926,0.98256320836966,0.9722703697090442,34,3,2,29,0.9444444444444444,0.918918918918919,0.9253472222222222,0.9315068493150684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E_independent_LSTM_10_splits,LSTM,2,271,68,2.8775830419999693,0.1698098750002827,"reshape (n,320) -> (n,1,320)",LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed2,0.9852941176470588,0.9833333333333334,1.0,0.9666666666666668,1.0,0.9830508474576272,0.9705051993061872,0.9956140350877194,0.9952380952380953,38,0,1,29,0.9743589743589745,1.0,0.9871794871794872,0.987012987012987,271,68,2.9807714999988093,0.1842418750020442,"reshape (n,320) -> (n,1,320)",LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed2,0.9852941176470588,0.9833333333333334,1.0,0.9666666666666668,1.0,0.9830508474576272,0.9705051993061872,0.9956140350877194,0.9952380952380953,38,0,1,29,0.9743589743589745,1.0,0.9871794871794872,0.987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E_independent_LSTM_10_splits,LSTM,3,271,68,2.7480823340001734,0.1696648750003078,"reshape (n,320) -> (n,1,320)",LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed3,0.9705882352941176,0.9705882352941176,1.0,0.9411764705882352,1.0,0.9696969696969696,0.9428090415820634,0.9974048442906576,0.9975009611687812,34,0,2,32,0.9444444444444444,1.0,0.9722222222222222,0.9714285714285714,271,68,3.008424791005382,0.1912446670030476,"reshape (n,320) -> (n,1,320)",LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed3,0.9705882352941176,0.9705882352941176,1.0,0.9411764705882352,1.0,0.9696969696969696,0.9428090415820634,0.9974048442906576,0.9975009611687812,34,0,2,32,0.9444444444444444,1.0,0.9722222222222222,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E_independent_LSTM_10_splits,LSTM,4,271,68,2.7387884159998066,0.1703637919999892,"reshape (n,320) -> (n,1,320)",LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed4,0.9705882352941176,0.9705882352941176,0.9444444444444444,1.0,0.9411764705882352,0.9714285714285714,0.9428090415820634,0.9792387543252596,0.9589413007633948,32,2,0,34,1.0,0.9411764705882352,0.9722222222222222,0.9696969696969696,271,68,3.018203250001534,0.1924267089998466,"reshape (n,320) -> (n,1,320)",LSTM128/64/32; Dense64/10/1; Dropout .15; Adam; 100 epochs; batch32; harness seed4,0.9705882352941176,0.9705882352941176,0.9444444444444444,1.0,0.9411764705882352,0.9714285714285714,0.9428090415820634,0.9792387543252596,0.9589413007633948,32,2,0,34,1.0,0.9411764705882352,0.9722222222222222,0.9696969696969696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
