mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.00012576580047607422,1.5825050025327527e-05,0.0003616809844970703,9.326744662727764e-05,auto,20,31,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 31, 'weights': 'uniform'}",0.9285714285714286,1.0,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.8518518518518519,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.8928571428571429,0.0631078542731494,353
0.00012781620025634766,7.769995285576148e-06,0.0003920555114746094,0.0001122249294624206,auto,20,31,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 31, 'weights': 'distance'}",0.9285714285714286,1.0,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.8965608465608466,0.0616629156361344,289
0.0001706838607788086,8.09715583363438e-05,0.0004923105239868164,0.0001699998517583808,auto,20,37,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 37, 'weights': 'uniform'}",0.8928571428571429,1.0,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.8518518518518519,0.8148148148148148,0.7037037037037037,0.8888888888888888,0.8518518518518519,0.8707671957671957,0.072782701265744,801
0.00015616416931152344,4.903383990918281e-05,0.00042345523834228513,0.00013956741172778945,auto,20,37,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 37, 'weights': 'distance'}",0.9285714285714286,1.0,0.8888888888888888,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.7777777777777778,0.8888888888888888,0.8148148148148148,0.8891534391534393,0.0598895290508307,481
0.00014531612396240234,4.847410904410894e-05,0.00040998458862304685,9.042416807984445e-05,auto,20,41,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 41, 'weights': 'uniform'}",0.8571428571428571,1.0,0.8888888888888888,0.8518518518518519,0.9259259259259259,0.8148148148148148,0.8148148148148148,0.7407407407407407,0.8888888888888888,0.8148148148148148,0.8597883597883598,0.06785082532964794,865
0.00015327930450439453,5.740864425681928e-05,0.00039353370666503904,8.407608675206097e-05,auto,20,41,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 41, 'weights': 'distance'}",0.8928571428571429,1.0,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.8518518518518519,0.8518518518518519,0.7777777777777778,0.8888888888888888,0.8148148148148148,0.8781746031746032,0.057585884266853474,769
0.00011944770812988281,2.489163043239248e-06,0.0003575325012207031,1.9667206250939877e-05,auto,20,43,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 43, 'weights': 'uniform'}",0.9285714285714286,1.0,0.8888888888888888,0.8518518518518519,0.9259259259259259,0.8148148148148148,0.8148148148148148,0.7407407407407407,0.9259259259259259,0.8148148148148148,0.8706349206349205,0.07287819624881071,833
0.00014684200286865234,3.884181118192615e-05,0.0004135847091674805,8.681658589366269e-05,auto,20,43,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 43, 'weights': 'distance'}",0.9285714285714286,1.0,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.8518518518518519,0.8518518518518519,0.7777777777777778,0.9259259259259259,0.8148148148148148,0.8854497354497355,0.060927597290907604,641
0.0001397371292114258,4.050709206270227e-05,0.00027253627777099607,7.530423174582852e-05,auto,30,2,uniform,"{'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 2, 'weights': 'uniform'}",0.9285714285714286,1.0,0.9629629629629629,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.8518518518518519,0.8148148148148148,0.9113756613756614,0.06024838242553935,129
0.00011851787567138672,2.6365473051868826e-06,0.000255894660949707,1.9110717794339386e-05,auto,30,2,distance,"{'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 2, 'weights': 'distance'}",0.9642857142857143,0.8888888888888888,0.9629629629629629,0.8518518518518519,0.9259259259259259,0.9629629629629629,1.0,0.8518518518518519,0.8888888888888888,0.9259259259259259,0.9223544973544973,0.04826157492490816,1
