mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.2916353940963745,0.024764757970531584,0.025396037101745605,0.0009297910953149216,2,sqrt,640,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 640}",0.9285714285714286,0.9259259259259259,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.8888888888888888,0.8148148148148148,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9113756613756614,0.047519737714040326,38
0.5357278108596801,0.01645833914196267,0.037914180755615236,0.0008523463482623304,2,sqrt,1280,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 1280}",0.9285714285714286,0.9259259259259259,0.8518518518518519,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9076719576719577,0.05047921302498531,42
0.8224051237106323,0.03280869587396183,0.06072819232940674,0.004171477644883691,2,sqrt,2000,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 2000}",0.9285714285714286,0.9259259259259259,0.8518518518518519,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9076719576719577,0.05047921302498531,42
0.04230921268463135,0.0013195851166394323,0.013136911392211913,0.0004263273113914261,3,log2,80,"{'max_depth': 3, 'max_features': 'log2', 'n_estimators': 80}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.8518518518518519,0.8518518518518519,0.9629629629629629,0.9076719576719577,0.050479213024985314,42
0.07212083339691162,0.0018610841429505295,0.012589502334594726,0.0009305616710533941,3,log2,160,"{'max_depth': 3, 'max_features': 'log2', 'n_estimators': 160}",0.9285714285714286,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.8888888888888888,0.9259259259259259,0.8518518518518519,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9113756613756614,0.037882452467091855,38
0.13505749702453612,0.007863744729862307,0.012910771369934081,0.0007381260550755552,3,log2,320,"{'max_depth': 3, 'max_features': 'log2', 'n_estimators': 320}",0.9285714285714286,0.9629629629629629,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.9629629629629629,0.9629629629629629,0.8518518518518519,0.9113756613756614,0.052979451841297175,38
0.19976181983947755,0.006219347588850347,0.019891953468322753,0.0058014250999287136,3,log2,480,"{'max_depth': 3, 'max_features': 'log2', 'n_estimators': 480}",0.9642857142857143,0.9629629629629629,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9260582010582011,0.04069454709566498,32
0.27004318237304686,0.010536753843876773,0.02528989315032959,0.00043105838110870433,3,log2,640,"{'max_depth': 3, 'max_features': 'log2', 'n_estimators': 640}",0.9285714285714286,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9113756613756612,0.034069513974004734,41
0.5290996074676514,0.015916028777922944,0.04050886631011963,0.00726562168620112,3,log2,1280,"{'max_depth': 3, 'max_features': 'log2', 'n_estimators': 1280}",0.9642857142857143,0.9629629629629629,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9259259259259259,0.9629629629629629,0.9259259259259259,0.9223544973544973,0.04219576719576719,36
0.8173023700714112,0.015274413252469175,0.06100614070892334,0.0037001041591977154,3,log2,2000,"{'max_depth': 3, 'max_features': 'log2', 'n_estimators': 2000}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9259259259259259,0.9261904761904762,0.03313643872791016,27
